employed,log_bank_balance,log_annual_salary,balance_to_salary,employed_x_log_salary,DEFAULT,PD,pred_fixed_0_5,pred_topK,risk_band
1,9.072392383391614,13.1253848880401,0.017368356699871,13.1253848880401,0,0.03247255673609549,0,0,Standard
0,9.543383880077275,12.128274982523545,0.0753992934741369,0.0,0,0.22765161322090008,0,0,Standard
0,7.751750548959151,12.28317997226234,0.0107606977900352,0.0,0,2.9909316591395065e-06,0,0,Standard
1,9.095957050736155,13.309692442342492,0.0147893809705374,13.309692442342492,0,0.04333072976082904,0,0,Standard
1,9.731932626994862,13.159083813622484,0.0324774713915822,13.159083813622484,0,0.6925564064855988,1,0,Review
1,8.616618528697009,13.357441380989442,0.0087298913117717,13.357441380989442,0,0.002484499886947386,0,0,Standard
1,9.59012110919759,12.984210855217423,0.033568879277468,12.984210855217423,0,0.448773067857623,0,0,Review
1,9.291817127834005,13.338223251023283,0.0174835176375638,13.338223251023283,0,0.13543422969530033,0,0,Standard
0,9.780494719421682,12.376300534497767,0.0745818467066474,0.0,0,0.6233504098072035,1,0,Review
1,8.749453458896687,13.319850618320563,0.0103522221858884,13.319850618320563,0,0.0053849690239013495,0,0,Standard
0,10.021219031307922,12.097901739979177,0.1253404573661135,0.0,1,0.9151403199098855,1,1,High
1,9.036991242300788,13.130902177863566,0.0166719454100988,13.130902177863566,0,0.02633022221957749,0,0,Standard
0,9.54517126232527,12.540996970468283,0.0499919303468749,0.0,0,0.2549425139017656,0,0,Standard
0,9.98258704629247,12.536896675306204,0.0777425746158815,0.0,0,0.8774943361102755,1,1,High
0,8.598131497921388,12.50542955112494,0.0200910906414151,0.0,0,0.000719130416110832,0,0,Standard
1,9.489846109113818,12.982602795028246,0.0304146765897959,12.982602795028246,0,0.29839705696570995,0,0,Standard
0,9.688210479192737,12.731916292135248,0.0476551359475367,0.0,0,0.49834734002780096,0,0,Review
1,8.892649849539794,13.05358325471332,0.0155908875422011,13.05358325471332,0,0.010235245383888198,0,0,Standard
1,0.0,13.207749788184536,0.0,13.207749788184536,0,9.251155568963103e-26,0,0,Standard
0,0.0,12.435443009942077,0.0,0.0,0,2.675006859688459e-26,0,0,Standard
1,9.524482275056082,12.98984112114467,0.0312595732134705,12.98984112114467,0,0.34812722910784527,0,0,Review
1,9.861247886928252,13.142522960592016,0.0375784221555217,13.142522960592016,0,0.8382955765756566,1,1,High
0,8.742427355875096,11.726399052524744,0.0505838310873817,0.0,0,0.0009913785772106736,0,0,Standard
0,9.215451288960733,11.974080561160616,0.0633726776832864,0.0,0,0.027415605637879856,0,0,Standard
1,8.4520614276784,13.137976850276017,0.0092223357690103,13.137976850276017,0,0.0007412654533443679,0,0,Standard
0,9.177689072891669,12.489467892661972,0.036447646955676,0.0,0,0.028067191522690237,0,0,Standard
1,9.276525037474368,13.040098709671534,0.0231985593112794,13.040098709671534,0,0.10173352511995978,0,0,Standard
0,7.954919875379044,12.45496643531713,0.0111046242915176,0.0,0,1.2643168586791663e-05,0,0,Standard
0,9.180066714286356,11.861109987069849,0.0684850851785364,0.0,0,0.020900880847665983,0,0,Standard
1,9.028060414316972,13.22410251979816,0.0150532660031052,13.22410251979816,0,0.026909650165809484,0,0,Standard
1,8.68406264365127,13.13373724899786,0.0116804134474838,13.13373724899786,0,0.0030500606708806586,0,0,Standard
0,8.617617544243117,11.9529151484123,0.0355977775734001,0.0,0,0.0005003794046172081,0,0,Standard
0,9.216572909302483,12.37864499957668,0.0423338927631592,0.0,0,0.033406520124261645,0,0,Standard
1,9.000986307170514,13.034816933655645,0.0177042290379848,13.034816933655645,0,0.019590532489246578,0,0,Standard
1,8.923463308750843,13.251417552230514,0.0131927779971581,13.251417552230514,0,0.014613082197909359,0,0,Standard
1,6.304009949284453,12.710447024694211,0.0016478816134021,12.710447024694211,0,1.1411718759536655e-09,0,0,Standard
1,8.64791263421295,12.820177701000162,0.0154146354133691,12.820177701000162,0,0.0018580137532450648,0,0,Standard
1,9.41726022797005,13.223772737517605,0.0222237884010482,13.223772737517605,0,0.23950694988218224,0,0,Standard
1,9.030534049327091,13.089645042692668,0.0172623295800312,13.089645042692668,0,0.024499647105911817,0,0,Standard
0,9.345164928104245,12.64383739182434,0.0369290554553555,0.0,0,0.0881438117746287,0,0,Standard
1,9.52714328670137,13.318397354428011,0.0225656763251954,13.318397354428011,0,0.4031473150072734,0,0,Review
0,9.012167443384437,12.510414175397,0.0302467974747128,0.0,0,0.009933151068995885,0,0,Standard
1,8.953665889953028,12.80303882723292,0.0212903905561297,12.80303882723292,0,0.012250835741724243,0,0,Standard
0,10.1030365281967,12.233729835026494,0.1187506456472142,0.0,1,0.9497565722887173,1,1,High
0,9.689482121132944,11.897001311743864,0.1099670709311268,0.0,0,0.4734783513103288,0,0,Review
0,9.66052897384886,12.287613922095938,0.0722846058769366,0.0,0,0.4100193883909028,0,0,Review
1,9.043931533642278,13.354600433194864,0.0134230026695698,13.354600433194864,0,0.03300617578652418,0,0,Standard
1,0.0,13.258129940173877,0.0,13.258129940173877,0,9.771629805715714e-26,0,0,Standard
1,8.70201827842823,12.966828753701703,0.0140522268308733,12.966828753701703,0,0.002940424324606017,0,0,Standard
1,9.384229811513912,12.819384205305946,0.0322178146786796,12.819384205305946,0,0.16341532016485946,0,0,Standard
0,9.348473161915928,12.367917647990128,0.0488242904276954,0.0,0,0.07655053108740034,0,0,Standard
1,8.353449983383475,12.817783280809442,0.0115096876323174,12.817783280809442,0,0.0003017464938714599,0,0,Standard
1,9.217121329231023,13.261036100708756,0.017527006490416,13.261036100708756,0,0.08455405249376859,0,0,Standard
0,8.353449983383475,12.414626279736725,0.0172247522100187,0.0,0,0.0001420188406732445,0,0,Standard
0,9.106742745959345,12.194512888244809,0.0455987030069141,0.0,0,0.014638950813343382,0,0,Standard
1,9.38386669719952,13.148446788239948,0.0231754392159127,13.148446788239948,0,0.1944864260086677,0,0,Standard
0,9.484852094874576,12.275021302706351,0.0614064415468628,0.0,0,0.16800865123815567,0,0,Standard
1,9.896984453147214,12.636810620612795,0.0645785320394589,12.636810620612795,1,0.8503558065055122,1,1,High
1,0.0,12.964375719114445,0.0,12.964375719114445,0,7.101728286161265e-26,0,0,Standard
0,8.670566426254299,12.17148140779987,0.0301647461602293,0.0,0,0.0008381197113646715,0,0,Standard
1,9.230793767868697,12.92978094138205,0.0247462150485572,12.92978094138205,0,0.07270065726125235,0,0,Standard
0,0.0,12.265996221671502,0.0,0.0,0,2.141732756477019e-26,0,0,Standard
0,9.127032673349175,12.47084447103381,0.0352984348590001,0.0,0,0.020051225538272557,0,0,Standard
1,8.219099775194495,12.834110048483304,0.0098994399026385,12.834110048483304,0,0.00013447289407878248,0,0,Standard
1,7.985116692148717,12.769402783860311,0.0083572671948056,12.769402783860311,0,3.0338184315645784e-05,0,0,Standard
0,9.405877549818756,12.37080762776827,0.0515600526378461,0.0,1,0.10900855633417826,0,0,Standard
1,8.364526742905863,13.27556716335476,0.0073631185573484,13.27556716335476,0,0.0004962006551941338,0,0,Standard
0,10.038886949353929,12.262984784602535,0.1081607447415719,0.0,0,0.9188985069128975,1,1,High
1,9.76368970951655,13.09385410261612,0.0357852372129524,13.09385410261612,0,0.7276904087958567,1,1,High
1,8.625875384191243,13.036460941675625,0.0121459099285137,13.036460941675625,0,0.0019566241388616974,0,0,Standard
1,9.792640904424788,13.097354034660258,0.0367077658662145,13.097354034660258,0,0.7638475369623359,1,1,High
1,8.033878967950741,13.056735324275612,0.0065835671457728,13.056735324275612,0,5.3892490077324945e-05,0,0,Standard
1,0.0,12.948754094297842,0.0,12.948754094297842,0,6.982215567556722e-26,0,0,Standard
1,0.0,12.566968050779488,0.0,12.566968050779488,0,4.6116248977333966e-26,0,0,Standard
1,9.191406247422288,13.170145109467455,0.0187073483577244,13.170145109467455,0,0.06816142346221825,0,0,Standard
0,9.274321237652847,12.523873654581092,0.0387880687968498,0.0,0,0.05282048915849315,0,0,Standard
1,9.608445125678054,13.334464747613763,0.0240869479123998,13.334464747613763,0,0.5333735244198285,1,0,Review
1,9.20479301379703,11.785872000711564,0.0756852536877197,11.785872000711564,0,0.04165952111385369,0,0,Standard
0,9.35177048739406,12.309450196412255,0.0519350169762062,0.0,0,0.0760060647430479,0,0,Standard
1,9.64071920643865,13.281159638361864,0.0262391225737334,13.281159638361864,0,0.5749893944330515,1,0,Review
0,9.848670161069649,11.873524021464174,0.1320070819680909,0.0,0,0.7615497305506119,1,1,High
0,9.760212847628614,12.457971258697413,0.0673527040004178,0.0,0,0.5927707997913423,1,0,Review
0,8.958416615235247,12.004086195954203,0.0475586249435504,0.0,0,0.004907989243650922,0,0,Standard
1,9.064495767664448,13.168964022515851,0.0164969122121727,13.168964022515851,0,0.0320500784219797,0,0,Standard
1,6.647428936540211,13.263218843403662,0.0013373217416828,13.263218843403662,0,1.6024263984857843e-08,0,0,Standard
0,8.78773317420076,12.466065793428962,0.0252613083250868,0.0,0,0.002290800690458247,0,0,Standard
0,9.489982208182052,12.032434954594706,0.0786677173492534,0.0,0,0.1660685302557921,0,0,Standard
1,9.650866270693976,12.724906914316678,0.0462311234757268,12.724906914316678,0,0.5188599410452263,1,0,Review
1,8.3179712238187,12.91337191125656,0.0100957337745656,12.91337191125656,0,0.00026497368737061453,0,0,Standard
1,8.475053662662145,12.24618891908796,0.023021215324651,12.24618891908796,0,0.0004017019659347745,0,0,Standard
1,9.050838064366522,12.84212341032825,0.0225639901725832,12.84212341032825,0,0.023019513871612964,0,0,Standard
1,9.77632668211941,12.677245840567124,0.0549697184673338,12.677245840567124,0,0.712983312099249,1,1,High
0,8.130047257890988,11.98576083106201,0.0211523992862196,0.0,0,2.2746223652361956e-05,0,0,Standard
1,8.78443171122306,13.224550077834742,0.0117927579296074,13.224550077834742,0,0.006114259468300886,0,0,Standard
1,9.853841322046463,13.147085023719558,0.0371313260823297,13.147085023719558,0,0.8319247047549903,1,1,High
1,0.0,12.752500829436308,0.0,12.752500829436308,0,5.64149846365721e-26,0,0,Standard
1,9.42562592997158,13.167600799959168,0.0237053719300209,13.167600799959168,0,0.24175889134489456,0,0,Standard
1,9.51588200872873,13.05196640634506,0.029125071071302,13.05196640634506,0,0.3441416292153229,0,0,Review
1,8.78454193577508,12.590418435885606,0.0222363667486876,12.590418435885606,0,0.0036345354085880327,0,0,Standard
1,9.503132366509895,12.9106422412122,0.0331211898856869,12.9106422412122,0,0.30767293877061935,0,0,Standard
1,10.16062587784735,12.941915264617736,0.0619563202035228,12.941915264617736,1,0.9733592127414095,1,1,High
1,9.080882955145588,13.067279243698268,0.0185644279936744,13.067279243698268,0,0.0326754553084468,0,0,Standard
1,8.867945833091195,12.91467162971566,0.0174770938822195,12.91467162971566,0,0.007846261406697518,0,0,Standard
1,0.0,13.53977908512064,0.0,13.53977908512064,0,1.3269616873244355e-25,0,0,Standard
1,8.602856994168757,12.72004638876399,0.0162872937217928,12.72004638876399,0,0.0012925857687185317,0,0,Standard
1,7.621606641100374,12.688708525865785,0.0062975873874954,12.688708525865785,0,3.083144862548955e-06,0,0,Standard
1,9.305810538981872,13.009317224981151,0.0246347964585313,13.009317224981151,0,0.11771387031791694,0,0,Standard
1,8.90069622229364,13.040442353465416,0.0159247581616534,13.040442353465416,0,0.010637629098800196,0,0,Standard
1,8.040627277401889,12.899060513400526,0.0077601555931749,12.899060513400526,0,4.816192863871587e-05,0,0,Standard
0,8.364554700987382,12.29084109236484,0.019712254010253,0.0,0,0.00013417881253089932,0,0,Standard
1,9.185949313913676,13.290067890493058,0.016502896637157,13.290067890493058,0,0.07226030528323026,0,0,Standard
1,9.948351925623708,12.497616850338204,0.0781356393386626,12.497616850338204,1,0.8916110461204795,1,1,High
1,9.171869777413592,13.22525947487667,0.0173616449259953,13.22525947487667,0,0.06337789009400818,0,0,Standard
1,8.999357578008615,12.653085500736468,0.0258913013531211,12.653085500736468,0,0.014665315523458655,0,0,Standard
1,8.550024303709387,13.079570024366442,0.0107835096893525,13.079570024366442,0,0.0012777895640747052,0,0,Standard
1,9.695047867587114,12.921640004999215,0.0396901877231473,12.921640004999215,0,0.610339756996029,1,0,Review
0,9.432808495240211,12.359371762881004,0.0535768056203967,0.0,0,0.12747798171592387,0,0,Standard
1,9.659518651123015,12.931073178303288,0.0379450612168038,12.931073178303288,0,0.5546782425026303,1,0,Review
1,9.651051638482215,13.02265282615088,0.0343324833032327,13.02265282615088,0,0.5526369053826405,1,0,Review
0,8.853751138649905,12.557902912952178,0.024617662339197,0.0,0,0.0037851850740893613,0,0,Standard
0,9.735814185247964,12.461114009040935,0.0655229327940116,0.0,0,0.5511062461017996,1,0,Review
1,9.27196590447906,13.09364146407355,0.0218890770981004,13.09364146407355,0,0.10267243360107586,0,0,Standard
1,8.730438314530312,13.072468431187888,0.0130080144021086,13.072468431187888,0,0.003839008935290635,0,0,Standard
1,10.016664440608228,13.465288577372297,0.0317879698297879,13.465288577372297,0,0.9443040873517616,1,1,High
1,8.973797448698857,13.111703967213815,0.015954231433506,13.111703967213815,0,0.017650788613148994,0,0,Standard
1,8.08445143497118,13.28709357624298,0.0055003212014971,13.28709357624298,0,9.196428517133386e-05,0,0,Standard
1,9.345018107298774,12.425180383896004,0.0459479675016169,12.425180383896004,0,0.11133375489995428,0,0,Standard
1,8.931107834780045,12.60830306098974,0.0252905593201702,12.60830306098974,0,0.009263411916854616,0,0,Standard
0,10.098104872324116,11.66105646281268,0.209509933473306,0.0,1,0.9733538041717522,1,1,High
0,8.693785031355155,12.533326379161158,0.0214999346861518,0.0,0,0.001347977472691185,0,0,Standard
1,6.372910149371927,13.029141775002977,0.0012837907260412,13.029141775002977,0,2.4183759164387804e-09,0,0,Standard
1,8.571916197612566,13.291772189059015,0.0089147892264806,13.291772189059015,0,0.0017788838124862113,0,0,Standard
1,9.589899464952111,13.176762770867734,0.0276831921803818,13.176762770867734,0,0.4772379761974535,0,0,Review
0,9.57836387670963,12.461849258993963,0.0559357972748964,0.0,0,0.2923076395275817,0,0,Standard
0,9.794087778937577,12.141645691502095,0.09559752371908,0.0,0,0.6479950471281019,1,0,Review
1,0.0,13.264398282467614,0.0,13.264398282467614,0,9.838403193618126e-26,0,0,Standard
1,9.579169157847444,13.246378120022548,0.0255459534590656,13.246378120022548,0,0.4717002672315913,0,0,Review
1,9.336888437834537,13.079747858814228,0.0236842395257091,13.079747858814228,0,0.1458377710855788,0,0,Standard
0,9.17907671729924,12.221539612911975,0.0477125337564994,0.0,0,0.023909137460250758,0,0,Standard
1,8.728030935920641,12.41952232270338,0.0249308486172389,12.41952232270338,0,0.002252838228566291,0,0,Standard
1,9.79374634453039,13.334442422202123,0.028991567681321,13.334442422202123,0,0.7884600726631779,1,1,High
1,9.089261410719446,12.618892772385951,0.0293125088596265,12.618892772385951,0,0.02521828197829002,0,0,Standard
0,8.598574080248923,12.497981223710054,0.0202502569875059,0.0,0,0.0007158243415649966,0,0,Standard
1,9.3897710876458,12.964768024831663,0.0280132357853964,12.964768024831663,0,0.18112357769091703,0,0,Standard
1,9.471614812031492,12.814561641805811,0.0353300600180361,12.814561641805811,0,0.2557488759551361,0,0,Standard
0,9.394094235861765,12.35354409746581,0.0518433418310818,0.0,0,0.1007169716119584,0,0,Standard
1,9.44971626311993,13.292210720363624,0.0214384018818924,13.292210720363624,0,0.28903323173788636,0,0,Standard
1,7.987932005494562,13.146933523959456,0.0057454952834717,13.146933523959456,0,4.460764567011498e-05,0,0,Standard
1,8.847009037629551,12.867615943095746,0.0179395385100318,12.867615943095746,0,0.006637300590837894,0,0,Standard
1,9.559043223058042,12.958023496863436,0.0334050404289413,12.958023496863436,0,0.39606911331242456,0,0,Review
1,9.361339806125883,13.20359137618889,0.0214434570106349,13.20359137618889,0,0.17903257216954843,0,0,Standard
1,0.0,13.189530241420586,0.0,13.189530241420586,0,9.069835277415273e-26,0,0,Standard
0,9.056158358324693,12.388191348417331,0.0357163932934117,0.0,0,0.011969281180714492,0,0,Standard
1,0.0,12.98667019837388,0.0,12.98667019837388,0,7.275843088815455e-26,0,0,Standard
0,7.099366882683184,12.244247427272466,0.0058243859560973,0.0,0,5.386205890970275e-08,0,0,Standard
1,10.011415968314456,12.904174929264096,0.0554207415602276,12.904174929264096,0,0.928541975146179,1,1,High
1,8.915502088147871,13.107676450570658,0.015111388218446,13.107676450570658,0,0.012318097724711931,0,0,Standard
1,9.989228456149462,12.846852165303932,0.0574025261297055,12.846852165303932,1,0.9169376097606597,1,1,High
1,9.803600916713544,12.829907153472236,0.048491885169261,12.829907153472236,0,0.7568620390659494,1,1,High
1,9.550522859951547,13.048824560174287,0.0302466236933779,13.048824560174287,0,0.395538079237012,0,0,Review
1,10.117139803626488,13.013606255360116,0.0552158845105365,13.013606255360116,1,0.9647754208241114,1,1,High
0,8.137126788020135,12.41200932406056,0.0139096701605247,0.0,0,3.7002488141307475e-05,0,0,Standard
1,9.263160500159556,12.779147058497216,0.0297157343028735,12.779147058497216,0,0.08032915509941528,0,0,Standard
0,9.947037343235214,12.291956170066603,0.0958508339738916,0.0,1,0.848502622882718,1,1,High
1,10.083046964785352,13.194745581276235,0.0445234822077967,13.194745581276235,1,0.9582812560278968,1,1,High
1,9.64750826067806,13.14952855994098,0.0301345495092957,13.14952855994098,0,0.5649981545002284,1,0,Review
1,8.574911004318906,13.417495687782758,0.0078851660826729,13.417495687782758,0,0.0020417916737575526,0,0,Standard
0,9.975153115864812,12.526132939979917,0.0780018498324651,0.0,0,0.8715354706018118,1,1,High
1,9.1958356857733,13.62273208570483,0.0119503268023311,13.62273208570483,0,0.09935996771941706,0,0,Standard
1,8.317150743010014,13.087909894132077,0.0084718921428566,13.087909894132077,0,0.0003106178100386204,0,0,Standard
1,7.865003676172848,12.850336467578227,0.0068348948854534,12.850336467578227,0,1.5807015485797682e-05,0,0,Standard
1,6.362821185582697,13.017974212055227,0.0012851539147642,13.017974212055227,0,2.2498536296672892e-09,0,0,Standard
1,8.702397256455365,13.302630491942926,0.0100478382597856,13.302630491942926,0,0.003979200376195265,0,0,Standard
1,8.074038677105614,12.577136490920992,0.0110712243800433,12.577136490920992,0,4.366032963694585e-05,0,0,Standard
1,8.920581477755585,13.38179935863232,0.011546765120852,13.38179935863232,0,0.016099336654984146,0,0,Standard
1,9.108737232973793,13.047774477315611,0.0194648347025053,13.047774477315611,0,0.03809488225463312,0,0,Standard
1,0.0,13.047621382762358,0.0,13.047621382762358,0,7.773956540297417e-26,0,0,Standard
1,8.508822252666475,13.548315479883286,0.0064757320331393,13.548315479883286,0,0.0015531231229594176,0,0,Standard
1,9.282314927156271,12.656059136973996,0.0342580371182297,12.656059136973996,0,0.08429115459492424,0,0,Standard
0,7.334929692252452,12.027590986881837,0.0091563479039236,0.0,0,1.73939218982151e-07,0,0,Standard
1,9.701486416875223,13.311113095892372,0.0270603365978861,13.311113095892372,1,0.6703825316946154,1,0,Review
1,8.869583770557227,13.402264234569875,0.0107503220869858,13.402264234569875,0,0.012044378606956663,0,0,Standard
0,9.339190826082165,12.485883974786669,0.042990449892779,0.0,0,0.07704259484181139,0,0,Standard
1,9.149638747195096,13.249653574221549,0.0165706979041132,13.249653574221549,0,0.05669616144328764,0,0,Standard
1,9.343884764516206,12.483257615676516,0.0433063257130825,12.483257615676516,0,0.11277076501420602,0,0,Standard
1,8.590465957739795,12.664166382736186,0.0170112030456679,12.664166382736186,0,0.0011430828597479518,0,0,Standard
1,8.241292116358956,13.012272044612274,0.008469860217298,13.012272044612274,0,0.00018207973189734075,0,0,Standard
0,9.612763524692598,11.679806765476302,0.126552042816375,0.0,0,0.3577199098502088,0,0,Review
1,9.008165434598125,13.137838615828992,0.016086198258831,13.137838615828992,0,0.02222891210745353,0,0,Standard
1,9.581945306862911,13.042310136341984,0.0314161989857271,13.042310136341984,0,0.44389418299953126,0,0,Review
1,9.649250572042586,13.324304472839334,0.0253464463436187,13.324304472839334,1,0.595268926151993,1,0,Review
1,8.982726845190522,13.265727935602596,0.0137994723174612,13.265727935602596,0,0.021190228727842507,0,0,Standard
1,8.561799376845856,13.051870610207407,0.0112177225543206,13.051870610207407,0,0.0013391448255868933,0,0,Standard
1,8.846681094263007,12.981220738305971,0.0160077674389423,12.981220738305971,0,0.00726380360789313,0,0,Standard
0,9.193129104205802,12.487913843235653,0.0370723930779007,0.0,0,0.03092406412060164,0,0,Standard
1,8.88699519722906,13.328984754208594,0.0117708856507122,13.328984754208594,0,0.012533824904525098,0,0,Standard
0,10.368881824999963,12.480539074794336,0.1210338712626633,0.0,1,0.9924867994068453,1,1,High
0,0.0,12.540044473018002,0.0,0.0,0,3.068543409211716e-26,0,0,Standard
0,9.789505533853346,12.456633678969332,0.0694477719633762,0.0,0,0.6414037184071988,1,0,Review
1,9.77578144565503,13.240149897499084,0.0312910399299585,13.240149897499084,0,0.7581651592530511,1,1,High
1,9.54844556032,13.096815471154592,0.0287695088361433,13.096815471154592,0,0.3994492269644792,0,0,Review
0,8.869060597642275,12.375565431066702,0.0299974980982507,0.0,0,0.0035559957137505133,0,0,Standard
0,9.620636458759634,12.472632557484635,0.0577253641013196,0.0,0,0.356688283633131,0,0,Review
1,8.450728549832405,13.375805868641088,0.0072606237777186,13.375805868641088,0,0.0009228849066601111,0,0,Standard
1,8.889115304249346,13.050015455453142,0.0155913985430311,13.050015455453142,0,0.009985748354498333,0,0,Standard
1,9.331289944414548,12.915336059133557,0.0277607461119339,12.915336059133557,0,0.1284257065732446,0,0,Standard
1,8.282796561040787,13.034206384447248,0.0086373409823114,13.034206384447248,0,0.00023941484867647463,0,0,Standard
1,9.774594528884077,12.315839279974258,0.0787641644906159,12.315839279974258,0,0.7077266682793962,1,1,High
0,9.99004866150366,12.425281104514363,0.0875737238349357,0.0,0,0.8831764092696276,1,1,High
0,9.446338547449365,12.176085079382522,0.065231006645765,0.0,0,0.1302827081440038,0,0,Standard
0,8.76921492505328,12.553381948451316,0.0227243339583821,0.0,0,0.00220993420280026,0,0,Standard
1,9.19122278998288,13.130212809845792,0.01946592124335,13.130212809845792,0,0.0661293196918336,0,0,Standard
1,9.611510938393454,12.980557479574683,0.0344202167055425,12.980557479574683,0,0.482848360113244,0,0,Review
1,9.375732769108708,12.38767811265978,0.0491919181810903,12.38767811265978,0,0.13199297487309225,0,0,Standard
1,8.953976071670303,12.86767941575951,0.0199638928476443,12.86767941575951,0,0.012884032473100403,0,0,Standard
1,9.28403311507711,12.96937535476252,0.0250863147885305,12.96937535476252,0,0.10153692847681464,0,0,Standard
1,8.752777435403386,13.12013842403029,0.0126826923955801,13.12013842403029,0,0.004591500920328319,0,0,Standard
1,0.0,13.326888663468662,0.0,13.326888663468662,0,1.0529545957501855e-25,0,0,Standard
0,9.748953132423315,11.931610273186822,0.1127357246732658,0.0,0,0.5835895556518407,1,0,Review
0,9.625805974695794,12.142259834334764,0.0807405351407561,0.0,0,0.34810077712803683,0,0,Review
1,9.642146164751868,13.228579470950988,0.027695192317653,13.228579470950988,0,0.5687397667158848,1,0,Review
1,8.678502189241808,12.517261066263352,0.0215167100426404,12.517261066263352,0,0.001767506992388546,0,0,Standard
1,9.273071009877237,13.121759995406018,0.0213056942061335,13.121759995406018,0,0.10526972639902564,0,0,Standard
1,8.27820477054019,13.043332724097628,0.0085196517438779,13.043332724097628,0,0.0002348362585517908,0,0,Standard
0,9.812406816013707,12.284087760564796,0.0844385617324032,0.0,0,0.6746526256229717,1,0,Review
1,8.27218228271695,12.63126560689718,0.0127868802310454,12.63126560689718,0,0.00015494669460154373,0,0,Standard
1,9.9898780701658,12.790428877664633,0.0607739592831163,12.790428877664633,0,0.9166360437738534,1,1,High
1,9.820601472976024,12.964061988623977,0.0431310339824783,12.964061988623977,0,0.7854268724734005,1,1,High
0,9.89778733713337,11.777045725235798,0.1526968040846678,0.0,0,0.8396278853439767,1,1,High
1,9.632106559273412,12.97875181875556,0.0352000230518231,12.97875181875556,0,0.5161200169956199,1,0,Review
1,8.813902396427522,12.621651371489492,0.022194864663238,12.621651371489492,0,0.004472165011328183,0,0,Standard
1,0.0,12.742245028861351,0.0,12.742245028861351,0,5.578988271666874e-26,0,0,Standard
1,9.03314485456468,12.96800148860736,0.0195462135075081,12.96800148860736,0,0.02265042053245028,0,0,Standard
1,9.743736553487912,13.015343441225092,0.0379432626007873,13.015343441225092,0,0.6927417649534748,1,0,Review
1,9.029901841175455,13.002977588024118,0.0188132612032568,13.002977588024118,0,0.022806981499326168,0,0,Standard
0,7.845744878367748,12.591990477737216,0.0086808685600167,0.0,0,7.598119376102579e-06,0,0,Standard
0,9.319546284608911,12.538400592146695,0.0399974178833098,0.0,0,0.07051197877472426,0,0,Standard
1,9.909187278194768,12.62414804201554,0.0662044770406803,12.62414804201554,0,0.8608231530411815,1,1,High
1,8.834121395874096,12.60881779122543,0.0229407897718635,12.60881779122543,0,0.0050313276755430195,0,0,Standard
1,8.357315476720114,12.985249713242808,0.0097726594560431,12.985249713242808,0,0.00036030558349298955,0,0,Standard
0,9.666881284155927,12.4676906316012,0.0607572508985968,0.0,0,0.4322714724697028,0,0,Review
0,9.39971036342341,12.273776713533254,0.0564644281784405,0.0,0,0.10090721492253354,0,0,Standard
1,8.292308124543725,12.525486206773452,0.0145026350791395,12.525486206773452,0,0.00016001977978531018,0,0,Standard
1,9.87668145811562,13.062068596184504,0.0413601933694193,13.062068596184504,1,0.8468551185485232,1,1,High
1,0.0,12.66582263542937,0.0,12.66582263542937,0,5.134484374829081e-26,0,0,Standard
1,9.51636812854474,12.383072735066092,0.0568821294304699,12.383072735066092,0,0.28324257932454244,0,0,Standard
1,0.0,13.198907294519293,0.0,13.198907294519293,0,9.16270708798501e-26,0,0,Standard
1,9.794000757707687,12.881349396896333,0.0456203276073012,12.881349396896333,0,0.7481342321526652,1,1,High
1,6.345706533805012,12.779352707741284,0.0016037684161112,12.779352707741284,0,1.5756789618770558e-09,0,0,Standard
1,7.52051635958283,13.387768183965996,0.002829112303666,13.387768183965996,0,3.414475137116027e-06,0,0,Standard
1,8.614138397472717,12.445055844645388,0.0216858555778713,12.445055844645388,0,0.0011173009673913395,0,0,Standard
0,9.62449825486867,12.500488793116318,0.056356769914926,0.0,0,0.36542096827832654,0,0,Review
0,9.470144438855968,12.3233970871595,0.0576522891663981,0.0,0,0.15662987268223583,0,0,Standard
1,9.988302853247802,12.88850239909392,0.055009853565614,12.88850239909392,0,0.9170733131908196,1,1,High
0,9.946502979723164,12.46503543924192,0.0805742228619354,0.0,0,0.8461231508861057,1,1,High
1,0.0,13.314567011897177,0.0,13.314567011897177,0,1.0389529531692675e-25,0,0,Standard
1,9.376098848470669,12.428989611175789,0.0472184066758431,12.428989611175789,0,0.13380918975665093,0,0,Standard
1,0.0,12.73113969704158,0.0,12.73113969704158,0,5.512080934121953e-26,0,0,Standard
0,7.4193326201378,11.958071436756438,0.0106805372946124,0.0,0,2.689747383016272e-07,0,0,Standard
1,9.253897821725012,13.139743857983817,0.0205285267152706,13.139743857983817,0,0.09560529607489422,0,0,Standard
0,8.85578888618925,12.032966575400094,0.0416974914730916,0.0,0,0.002525976532784662,0,0,Standard
0,9.803965515300067,12.624980723993698,0.0595423679447602,0.0,0,0.6751139012731033,1,0,Review
0,9.64151481141337,12.62365102417812,0.0506813190808465,0.0,0,0.40638569449954737,0,0,Review
1,8.742235738496092,12.739106823556968,0.0183701565058183,12.739106823556968,0,0.0031239817174599283,0,0,Standard
1,9.533087419064616,13.039217566749633,0.0300107270588167,13.039217566749633,0,0.36768340623813534,0,0,Review
0,9.403535925322016,12.191699849979988,0.0615293312029217,0.0,0,0.10049408493256962,0,0,Standard
0,9.950208911536448,12.592829167660648,0.0711713749488008,0.0,0,0.8513380208401001,1,1,High
